nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
222	2	20	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-5.19471	-3.55862	
1	-6.72798	1.2013	
No.	x-cord	y-cord
202	-4.35938	3.31651	
203	-0.420022	2.46764	
204	-2.68346	-1.79213	
205	3.90712	0.68192	
206	3.98575	-2.53752	
207	4.35842	3.78193	
208	1.96297	5.60083	
209	-1.21509	1.48382	
210	0.626601	-0.555339	
211	1.37864	2.00425	
212	-1.63262	4.64191	
213	3.54862	-5.61608	
214	-4.08098	-0.319224	
215	-2.67724	-0.780019	
216	-4.30048	-3.4455	
217	6.37865	3.56123	
218	-3.0303	-0.213456	
219	-2.52727	2.28692	
220	3.77234	-0.7701	
221	-0.516518	-2.26437	
No.	p-weight	x-cord	y-cord	t-start	t-stop
115	3.38	-1.3818	1.00778	3780	25380
116	1.45	0.131421	-0.0599013	1260	22860
117	0.87	-2.36771	2.05982	26160	47760
118	4.2	1.813	4.34518	3120	24720
119	3.71	4.37113	1.52705	1260	22860
120	7.13	0.371649	3.67805	3480	25080
121	2.51	1.32591	-0.84577	22380	43980
122	4.7	1.39937	-2.23375	3480	25080
123	2.64	-0.178643	-0.251004	24360	45960
124	6.58	0.3833	0.240948	2040	23640
125	2.32	1.70477	-0.984137	28140	49740
126	2.25	1.17572	0.204824	14820	36420
127	3.75	0.915373	0.762883	10260	31860
128	4.24	-1.34848	0.510211	4800	26400
129	1.55	4.77802	-1.22038	9660	31260
130	4.82	-0.23946	0.227814	24780	46380
131	4.74	0.100863	-0.0737895	7500	29100
132	4.61	-2.27044	0.73408	19920	41520
133	6.53	-0.197325	0.236896	6360	27960
134	5.12	3.65788	-1.39772	15000	36600
135	1.2	-0.842059	-1.56311	28740	50340
136	5.58	3.42294	-0.0467951	10920	32520
137	0.3	3.03592	-0.1409	16320	37920
138	1.71	-2.71401	-0.422261	11460	33060
139	6.37	-2.75039	-0.654687	13020	34620
140	0.78	-0.00844459	0.0559013	5100	26700
141	0.35	-2.09083	-1.10552	8940	30540
142	1.34	0.266944	-0.482206	6720	28320
143	6.96	0.101065	1.64123	27420	49020
144	1.45	2.21882	-2.42305	8940	30540
145	2.34	-1.11238	0.860392	960	22560
146	2.32	4.88704	5.31752	4380	25980
147	2.9	0.475783	0.0965116	1500	23100
148	8	1.51693	0.116803	12960	34560
149	5.74	-1.53705	0.218827	13380	34980
150	3.21	-0.672213	0.430714	2940	24540
151	2.57	0.382798	0.164903	16080	37680
152	0.69	3.91391	2.06026	10560	32160
153	6.92	-1.52693	-1.27717	12120	33720
154	2.96	-0.609074	2.78194	4020	25620
155	1.5	-0.366379	-0.693321	780	22380
156	4.09	-0.00714205	0.00162436	20640	42240
157	1.91	-0.51186	-0.0252471	18480	40080
158	1.27	0.0104144	-0.47483	2280	23880
159	3.66	-1.21629	-0.00748532	24060	45660
160	5.01	-1.24473	0.0218712	21540	43140
161	2.01	2.02847	4.73468	22320	43920
162	7.09	-0.192706	0.0250457	21900	43500
163	7.3	-0.010155	2.47221	1560	23160
164	4.88	0.869934	-0.302564	5700	27300
165	4.89	2.39721	1.11461	3360	24960
166	1.37	1.61441	-3.24249	19620	41220
167	2.81	0.18664	1.92646	7320	28920
168	6.51	-2.66809	2.18256	3240	24840
169	4.89	3.63513	1.15119	11340	32940
170	5	0.858672	-1.66328	6600	28200
171	2.05	0.0443922	-0.203035	5940	27540
172	3.92	-0.0726603	-0.0258914	7140	28740
173	1.55	3.28944	1.89706	12000	33600
174	2.15	0.638502	0.126742	4140	25740
175	3.08	0.965059	3.02493	8940	30540
176	1	0.334089	-0.125371	20520	42120
177	1.47	3.01799	-0.239944	25440	47040
178	6.78	0.0584143	-1.15097	10260	31860
179	4.36	-0.0153702	-1.05346	3120	24720
180	5.45	1.35316	0.314033	2700	24300
181	3.71	3.91348	-1.33133	1980	23580
182	5.66	1.68085	1.22117	27240	48840
183	2.19	-0.688483	2.52968	26580	48180
184	1.82	2.89736	1.25221	14460	36060
185	4.54	0.133364	-0.441508	13380	34980
186	7.88	-2.70365	1.37556	15660	37260
187	5.96	-1.23398	-1.68879	24900	46500
188	1.97	0.132599	-0.38887	24900	46500
189	4.23	1.0816	-2.0037	15180	36780
190	2.18	2.37829	1.34913	9960	31560
191	1.77	1.28061	-2.20359	12540	34140
192	0.76	-0.678512	0.585684	16320	37920
193	0.28	-1.41575	-2.89615	60	21660
194	3.43	-0.854915	-0.776243	26040	47640
195	1.95	-2.14304	-0.894694	11460	33060
196	5.48	-1.12737	-0.0740383	3960	25560
197	3.4	0.288294	-2.05267	13200	34800
198	6.27	0.172102	0.455657	26040	47640
199	3.31	0.368587	2.24904	600	22200
200	2.69	1.31793	-3.37782	20040	41640
201	7.1	-0.576172	2.98174	19200	40800
