nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
213	3	10	200	25	6	4	6	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	13.70	7.57
1	15.93	21.89
2	0.40	7.72
No.	x-cord	y-cord
203	4.93	11.13
204	19.84	1.16
205	18.60	21.05
206	7.05	19.51
207	20.90	13.28
208	12.70	14.53
209	13.40	3.90
210	9.85	3.11
211	18.26	4.41
212	12.38	21.83
No.	p-weight	x-cord	y-cord	t-start	t-stop
100	5.56	17.09	3.44	22942.00	51742.00
101	2.98	8.81	21.58	24889.00	53689.00
102	2.85	5.14	9.70	22749.00	51549.00
103	9.90	12.42	4.33	21805.00	50605.00
104	1.17	16.32	5.81	21591.00	50391.00
105	4.27	5.15	19.82	15992.00	44792.00
106	3.49	21.45	3.01	15665.00	44465.00
107	9.07	8.58	5.64	18302.00	47102.00
108	9.92	16.22	20.86	24782.00	53582.00
109	2.95	14.08	14.60	24049.00	52849.00
110	2.14	9.02	3.46	19207.00	48007.00
111	4.69	13.62	15.57	15603.00	44403.00
112	6.92	14.33	3.67	24035.00	52835.00
113	4.02	8.78	0.61	19936.00	48736.00
114	6.51	17.02	3.13	16046.00	44846.00
115	1.45	12.40	20.35	16412.00	45212.00
116	3.87	17.78	19.76	21040.00	49840.00
117	7.78	14.46	21.93	16578.00	45378.00
118	2.10	3.79	8.92	16705.00	45505.00
119	6.21	16.56	21.10	22515.00	51315.00
120	9.23	17.34	21.98	23914.00	52714.00
121	8.15	17.06	20.11	19498.00	48298.00
122	4.02	13.26	16.83	16861.00	45661.00
123	8.94	7.70	19.09	16183.00	44983.00
124	3.87	13.33	13.85	21664.00	50464.00
125	1.83	7.88	17.16	16775.00	45575.00
126	1.01	17.83	0.45	16961.00	45761.00
127	1.80	11.90	19.64	18722.00	47522.00
128	4.03	5.43	17.05	14565.00	43365.00
129	9.85	10.47	14.26	18393.00	47193.00
130	7.83	7.53	22.32	23451.00	52251.00
131	4.25	13.07	20.06	24167.00	52967.00
132	5.89	3.91	9.76	20587.00	49387.00
133	6.81	17.00	1.61	14704.00	43504.00
134	1.43	10.02	5.33	19714.00	48514.00
135	7.27	17.68	2.43	14896.00	43696.00
136	4.30	7.18	12.27	15275.00	44075.00
137	8.44	19.02	18.37	19942.00	48742.00
138	9.47	13.83	13.29	18245.00	47045.00
139	1.47	13.76	21.40	19198.00	47998.00
140	1.21	6.19	17.92	15573.00	44373.00
141	3.94	18.37	22.37	16005.00	44805.00
142	9.38	3.01	10.34	22823.00	51623.00
143	7.88	7.33	21.03	22340.00	51140.00
144	7.31	4.96	11.35	24755.00	53555.00
145	3.29	6.05	22.19	18757.00	47557.00
146	2.10	12.65	12.09	22115.00	50915.00
147	4.15	21.04	14.92	15134.00	43934.00
148	5.29	12.19	12.71	18733.00	47533.00
149	3.89	12.44	22.69	23639.00	52439.00
150	6.78	14.27	6.56	20337.00	49137.00
151	6.33	17.49	22.42	15010.00	43810.00
152	9.09	7.91	18.23	18351.00	47151.00
153	7.37	4.30	13.20	20989.00	49789.00
154	9.85	18.57	2.61	24773.00	53573.00
155	8.27	9.87	4.83	15805.00	44605.00
156	4.20	20.61	3.26	17169.00	45969.00
157	9.41	21.73	15.35	21830.00	50630.00
158	9.53	7.89	1.97	22872.00	51672.00
159	3.36	18.96	14.03	21569.00	50369.00
160	1.00	19.22	1.63	16557.00	45357.00
161	7.56	20.47	21.73	20243.00	49043.00
162	4.89	20.39	3.38	16301.00	45101.00
163	9.87	3.41	10.29	23979.00	52779.00
164	5.83	5.70	8.92	16550.00	45350.00
165	6.31	7.69	11.25	17443.00	46243.00
166	6.27	16.69	5.07	16280.00	45080.00
167	8.42	11.06	21.40	23112.00	51912.00
168	5.93	20.35	1.47	22295.00	51095.00
169	7.92	11.99	14.30	22913.00	51713.00
170	7.99	20.49	20.93	24041.00	52841.00
171	3.08	12.41	21.59	18188.00	46988.00
172	2.68	14.23	14.66	19587.00	48387.00
173	3.03	17.31	21.36	22830.00	51630.00
174	8.56	5.01	8.23	17933.00	46733.00
175	9.23	14.94	22.80	19691.00	48491.00
176	6.14	18.49	1.14	20417.00	49217.00
177	3.08	16.74	19.45	16506.00	45306.00
178	3.22	8.04	20.10	17787.00	46587.00
179	5.56	20.75	3.26	19677.00	48477.00
180	4.69	20.87	5.17	23835.00	52635.00
181	1.76	13.61	20.17	20906.00	49706.00
182	5.20	20.25	5.90	23567.00	52367.00
183	4.76	19.08	0.55	20700.00	49500.00
184	8.22	6.47	13.13	24707.00	53507.00
185	8.68	18.51	18.70	14906.00	43706.00
186	6.97	21.82	2.93	22903.00	51703.00
187	6.63	21.11	20.52	16362.00	45162.00
188	4.15	14.51	16.21	18231.00	47031.00
189	1.17	20.54	6.25	24054.00	52854.00
190	1.22	9.83	22.48	15063.00	43863.00
191	9.00	13.52	15.17	21242.00	50042.00
192	1.18	18.71	14.81	24179.00	52979.00
193	6.21	10.59	5.24	19443.00	48243.00
194	8.21	5.94	17.77	15074.00	43874.00
195	4.06	17.06	21.42	22407.00	51207.00
196	2.52	18.95	12.57	15972.00	44772.00
197	1.95	20.75	2.29	15477.00	44277.00
198	4.49	12.01	14.01	16971.00	45771.00
199	4.59	12.31	14.80	20134.00	48934.00
200	8.88	17.89	5.88	18848.00	47648.00
201	4.04	12.06	20.07	18338.00	47138.00
202	5.04	18.67	19.59	18621.00	47421.00
