nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
212	2	10	200	25	6	4	6	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	2.95	20.13
1	5.95	22.41
No.	x-cord	y-cord
202	19.65	9.75
203	6.77	5.18
204	5.36	14.09
205	9.71	7.99
206	4.52	10.60
207	16.07	5.78
208	19.30	13.90
209	3.05	19.15
210	3.57	18.74
211	5.43	7.98
No.	p-weight	x-cord	y-cord	t-start	t-stop
139	4.29	21.79	13.99	15459.00	44259.00
140	2.05	8.13	3.12	18877.00	47677.00
141	4.36	18.59	5.63	15893.00	44693.00
142	3.72	18.30	11.99	16520.00	45320.00
143	5.05	2.39	10.28	15935.00	44735.00
144	4.12	7.18	2.94	19069.00	47869.00
145	8.04	6.56	12.36	25002.00	53802.00
146	7.66	3.01	10.06	21547.00	50347.00
147	8.25	6.44	4.27	21623.00	50423.00
148	7.89	15.13	4.47	16463.00	45263.00
149	3.18	4.84	16.76	24849.00	53649.00
150	4.79	5.24	8.29	21055.00	49855.00
151	8.57	18.95	5.77	19404.00	48204.00
152	3.78	3.82	18.27	21224.00	50024.00
153	9.25	10.49	7.85	20913.00	49713.00
154	5.68	20.24	10.81	21096.00	49896.00
155	3.00	4.81	17.77	20086.00	48886.00
156	8.91	16.83	13.95	18266.00	47066.00
157	3.72	20.28	9.98	23938.00	52738.00
158	1.81	5.19	13.48	19982.00	48782.00
159	8.78	14.58	8.29	21118.00	49918.00
160	7.79	9.82	8.15	14600.00	43400.00
161	1.12	18.68	9.16	15195.00	43995.00
162	5.56	18.80	14.42	14822.00	43622.00
163	3.33	17.41	16.06	16956.00	45756.00
164	8.53	20.52	8.37	19195.00	47995.00
165	7.75	6.59	3.54	24302.00	53102.00
166	5.26	3.68	5.86	24674.00	53474.00
167	4.39	7.43	13.86	22872.00	51672.00
168	4.78	8.62	5.37	20916.00	49716.00
169	3.09	2.90	17.95	20452.00	49252.00
170	4.86	6.07	3.87	23764.00	52564.00
171	6.82	17.78	15.24	15124.00	43924.00
172	7.43	3.20	10.34	24233.00	53033.00
173	5.54	3.76	16.61	18379.00	47179.00
174	9.33	7.74	3.90	19915.00	48715.00
175	9.68	13.93	3.77	22015.00	50815.00
176	6.58	11.66	5.91	22796.00	51596.00
177	7.92	4.46	7.20	21508.00	50308.00
178	8.83	2.22	17.29	23866.00	52666.00
179	7.25	14.68	5.43	20116.00	48916.00
180	9.93	7.95	7.91	20170.00	48970.00
181	5.00	4.76	6.76	24776.00	53576.00
182	3.10	19.01	12.06	18338.00	47138.00
183	1.01	0.44	19.29	20140.00	48940.00
184	5.41	7.89	5.71	22600.00	51400.00
185	8.45	18.64	16.28	16107.00	44907.00
186	8.11	2.55	11.54	23651.00	52451.00
187	4.28	2.77	15.19	16945.00	45745.00
188	4.96	4.37	19.34	19150.00	47950.00
189	8.83	18.62	9.48	20748.00	49548.00
190	9.78	5.30	8.45	17055.00	45855.00
191	7.22	6.17	17.73	20028.00	48828.00
192	8.81	18.30	6.53	21056.00	49856.00
193	5.54	15.22	7.04	21684.00	50484.00
194	3.26	9.17	9.31	15890.00	44690.00
195	3.59	0.54	18.63	19561.00	48361.00
196	1.93	6.02	12.10	20653.00	49453.00
197	8.69	19.54	15.10	15397.00	44197.00
198	3.21	4.95	18.37	16160.00	44960.00
199	1.38	5.29	8.74	16096.00	44896.00
200	6.59	20.37	15.26	17877.00	46677.00
201	9.48	16.98	12.10	25073.00	53873.00
