nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
163	3	10	150	25	6	4	5	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	11.22	19.72
1	3.29	7.01
2	4.02	16.44
No.	x-cord	y-cord
153	11.11	6.55
154	11.81	6.46
155	11.66	22.87
156	4.56	9.78
157	5.44	19.80
158	0.40	20.52
159	21.29	20.41
160	12.72	4.69
161	11.78	16.73
162	14.33	1.64
No.	p-weight	x-cord	y-cord	t-start	t-stop
75	6.44	12.05	16.99	14465.00	43265.00
76	9.98	12.39	17.41	24644.00	53444.00
77	5.32	13.29	8.09	14436.00	43236.00
78	9.48	5.23	8.91	16371.00	45171.00
79	2.27	7.64	19.08	19356.00	48156.00
80	2.10	5.53	19.74	17835.00	46635.00
81	5.59	13.79	21.73	23546.00	52346.00
82	2.57	12.52	15.65	20614.00	49414.00
83	9.85	6.93	9.36	18082.00	46882.00
84	9.11	10.45	3.81	16732.00	45532.00
85	2.41	21.91	19.08	20646.00	49446.00
86	8.48	11.79	2.82	20338.00	49138.00
87	8.01	15.00	6.25	24001.00	52801.00
88	7.79	3.48	7.92	24321.00	53121.00
89	8.30	12.90	2.28	23959.00	52759.00
90	4.86	4.72	22.08	17397.00	46197.00
91	3.43	5.02	22.03	15557.00	44357.00
92	5.26	10.02	15.99	16198.00	44998.00
93	9.79	12.21	5.89	15672.00	44472.00
94	3.83	12.52	1.55	23412.00	52212.00
95	9.63	4.22	18.46	14533.00	43333.00
96	8.96	13.53	4.97	15770.00	44570.00
97	8.94	13.14	0.89	15801.00	44601.00
98	4.15	0.38	22.24	17933.00	46733.00
99	1.01	9.43	17.20	18521.00	47321.00
100	4.14	14.31	3.89	24158.00	52958.00
101	4.64	21.73	20.50	25185.00	53985.00
102	2.38	9.56	7.31	20405.00	49205.00
103	3.32	0.12	22.38	23822.00	52622.00
104	3.02	6.61	11.48	17366.00	46166.00
105	9.35	6.21	21.61	21734.00	50534.00
106	5.39	12.93	14.82	14629.00	43429.00
107	6.13	14.75	0.92	22551.00	51351.00
108	6.62	6.44	9.84	15769.00	44569.00
109	4.06	12.58	20.97	18328.00	47128.00
110	2.27	19.42	20.62	14895.00	43695.00
111	5.82	12.68	14.63	20765.00	49565.00
112	6.29	9.15	8.70	18179.00	46979.00
113	5.01	11.35	4.99	21976.00	50776.00
114	4.23	6.83	9.82	18197.00	46997.00
115	2.43	0.62	18.14	24373.00	53173.00
116	6.42	13.94	17.82	15043.00	43843.00
117	2.65	9.92	21.07	17796.00	46596.00
118	3.21	20.81	18.48	21271.00	50071.00
119	5.75	5.63	10.11	20302.00	49102.00
120	5.74	13.78	20.98	19540.00	48340.00
121	9.96	13.40	3.19	15697.00	44497.00
122	9.47	20.17	21.44	19342.00	48142.00
123	2.97	13.27	4.54	14892.00	43692.00
124	9.01	12.13	2.06	19196.00	47996.00
125	2.38	13.13	14.77	25104.00	53904.00
126	6.11	14.71	1.41	17196.00	45996.00
127	6.97	21.77	19.82	14985.00	43785.00
128	7.50	6.54	21.15	16070.00	44870.00
129	6.84	13.80	2.39	24410.00	53210.00
130	8.10	21.04	22.82	16723.00	45523.00
131	1.82	9.69	6.23	15133.00	43933.00
132	9.36	16.03	1.78	23442.00	52242.00
133	5.42	11.27	13.98	22011.00	50811.00
134	3.21	12.80	5.63	25030.00	53830.00
135	2.21	9.18	6.90	25198.00	53998.00
136	3.85	9.78	16.31	15539.00	44339.00
137	3.33	13.30	2.97	19370.00	48170.00
138	3.93	9.35	16.33	22300.00	51100.00
139	2.31	0.51	19.11	18381.00	47181.00
140	2.86	0.58	21.91	18313.00	47113.00
141	2.79	21.64	22.94	21979.00	50779.00
142	5.27	7.01	9.88	15596.00	44396.00
143	6.33	12.99	16.78	21469.00	50269.00
144	9.28	8.31	7.21	19561.00	48361.00
145	3.30	8.44	5.47	17855.00	46655.00
146	3.00	10.52	5.12	16933.00	45733.00
147	9.52	3.08	9.43	19171.00	47971.00
148	6.69	1.04	21.92	21289.00	50089.00
149	4.14	5.90	18.97	19391.00	48191.00
150	4.21	16.09	3.45	22227.00	51027.00
151	1.35	5.00	20.72	22085.00	50885.00
152	5.29	0.50	17.62	18956.00	47756.00
