nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
163	3	10	150	25	6	4	5	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-4.54825	-3.97487	
1	4.58252	5.70093	
2	-6.37854	-3.40379	
No.	x-cord	y-cord
153	-0.146634	-0.204108	
154	-0.103156	-1.08554	
155	-0.803472	-0.0852093	
156	-1.8692	4.13109	
157	4.66241	3.06373	
158	1.81705	-1.43661	
159	-6.7629	-0.46026	
160	1.40322	0.709148	
161	-5.61885	-1.99309	
162	-1.68525	-7.17284	
No.	p-weight	x-cord	y-cord	t-start	t-stop
129	7.61	0.276614	0.688821	22440	29640
130	2.33	3.67009	3.85301	19740	26940
131	4.44	-1.93258	1.66229	26520	33720
132	4.48	0.196891	-0.365292	600	7800
133	5.91	3.5175	-1.34509	26160	33360
134	5.4	0.011617	-1.09265	3120	10320
135	1.86	1.10222	3.36403	15960	23160
136	6.35	2.9416	2.5464	4140	11340
137	7.73	-2.84225	-1.96328	23160	30360
138	3.83	3.63263	0.471803	27900	35100
139	2.45	-1.88398	-0.692212	24540	31740
140	2.39	-0.538468	0.272185	14340	21540
141	5.12	0.159653	-2.64893	540	7740
142	1.21	-0.259213	0.928579	3660	10860
143	0.51	7.10823	2.37719	3180	10380
144	5.98	3.43128	4.09673	28140	35340
145	1.29	1.03516	-0.904928	10080	17280
146	5.34	-2.21265	-1.48531	7260	14460
147	7.69	-0.0816429	0.0605179	18060	25260
148	7.87	0.232212	-2.39347	25200	32400
149	2.84	-0.299356	0.151085	3300	10500
150	0.55	0.440761	0.0164634	17280	24480
151	2.03	0.16038	-2.60944	1320	8520
152	5.5	-4.00592	3.11568	25440	32640
