nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
222	2	20	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-5.19471	-3.55862	
1	-6.72798	1.2013	
No.	x-cord	y-cord
202	-4.35938	3.31651	
203	-0.420022	2.46764	
204	-2.68346	-1.79213	
205	3.90712	0.68192	
206	3.98575	-2.53752	
207	4.35842	3.78193	
208	1.96297	5.60083	
209	-1.21509	1.48382	
210	0.626601	-0.555339	
211	1.37864	2.00425	
212	-1.63262	4.64191	
213	3.54862	-5.61608	
214	-4.08098	-0.319224	
215	-2.67724	-0.780019	
216	-4.30048	-3.4455	
217	6.37865	3.56123	
218	-3.0303	-0.213456	
219	-2.52727	2.28692	
220	3.77234	-0.7701	
221	-0.516518	-2.26437	
No.	p-weight	x-cord	y-cord	t-start	t-stop
41	3.43	0.505113	0.317261	3540	32340
42	2.68	2.47183	-0.568279	24540	53340
43	2.92	-0.853574	1.89117	2400	31200
44	3.04	1.19887	3.56322	21000	49800
45	7.74	0.185508	0.40671	25680	54480
46	1.6	1.07684	-0.910158	13020	41820
47	2.55	5.02576	0.498573	16800	45600
48	3.78	-1.40798	-0.928284	22860	51660
49	2.85	-0.158074	0.699	11040	39840
50	6.58	3.95177	1.29175	14160	42960
51	0.91	-0.882053	-0.63642	3780	32580
52	5.67	-2.10239	0.428445	11760	40560
53	2.71	-0.00450863	0.00689709	23760	52560
54	5.53	0.606711	-0.465504	16080	44880
55	6.1	0.200206	0.806857	2640	31440
56	1.4	1.35245	-3.33947	120	28920
57	7.89	-1.79814	0.354295	2160	30960
58	2.1	0.0464459	0.389095	10680	39480
59	5.97	0.000137029	0.00320151	26400	55200
60	5.79	-0.205261	-0.256126	2640	31440
61	5.89	0.772323	-0.196751	27120	55920
62	2.18	-4.94944	-0.481818	3660	32460
63	2.37	2.53782	1.57836	22260	51060
64	6.65	5.00735	-1.16998	15060	43860
65	3.5	2.135	-0.681243	5820	34620
66	6.08	0.40895	-0.288687	20340	49140
67	6.7	-0.671477	1.27819	21660	50460
68	7.74	-1.21636	0.194921	11760	40560
69	2.17	2.19535	-0.340494	4560	33360
70	7.17	3.48457	-0.015653	3300	32100
71	4.39	3.43686	2.57716	1200	30000
72	7.91	-0.371625	0.287591	13800	42600
73	3.37	0.135386	0.380871	12780	41580
74	5.02	1.95812	2.9183	8100	36900
75	4.13	1.02635	0.46952	16200	45000
76	7.25	-0.868039	-0.61192	780	29580
77	0.27	0.0654002	-0.00617472	60	28860
78	6.6	-0.573415	0.458646	9240	38040
79	3.09	0.372818	-0.373952	3780	32580
80	0.14	-1.21311	-0.0782243	22980	51780
81	2.67	-3.53218	-4.12194	15420	44220
82	5.03	-2.61183	-2.12842	5820	34620
83	6.36	-1.27634	-1.36234	16920	45720
84	1.6	0.0779347	0.120508	28560	57360
85	2.17	1.00388	-0.809807	28200	57000
86	6.16	-2.70334	5.54846	1200	30000
87	7.93	0.0306456	-0.906569	3840	32640
88	4.45	-0.336255	0.196261	2760	31560
89	6.9	-1.12719	0.757774	9180	37980
90	4.02	2.77899	-0.83862	12000	40800
91	5.51	2.85162	0.355546	240	29040
92	3.62	0.602327	2.30109	720	29520
93	7.67	1.78677	-0.60598	21120	49920
94	1.2	-1.05026	0.0149812	4320	33120
95	7.59	3.18706	0.497987	3840	32640
96	7.28	0.479415	-0.409638	2880	31680
97	3.42	0.248888	0.413351	19860	48660
98	6.15	1.29842	-1.81675	6000	34800
99	6.83	-1.67825	-2.02663	10380	39180
100	6.03	-3.42253	-2.41399	17520	46320
101	4.77	0.0608601	0.541115	6420	35220
102	7.13	-0.715899	1.46377	18960	47760
103	7.76	-1.28626	-3.92611	15960	44760
104	4.34	1.52197	-3.34005	28260	57060
105	4.33	1.11072	6.19683	2820	31620
106	2.67	0.425957	-0.179815	900	29700
107	5.21	1.52783	0.52915	10740	39540
108	6.18	0.238119	0.0248994	27360	56160
109	0.8	-1.51522	4.55749	5460	34260
110	1.85	1.90652	-0.763774	1740	30540
111	5.9	-1.17758	-1.02614	27480	56280
112	4.9	1.65416	2.77731	25560	54360
113	0.4	1.56013	-1.86646	28800	57600
114	7.02	-0.241929	-0.415079	7440	36240
115	3.38	-1.3818	1.00778	3780	32580
116	1.45	0.131421	-0.0599013	1260	30060
117	0.87	-2.36771	2.05982	26160	54960
118	4.2	1.813	4.34518	3120	31920
119	3.71	4.37113	1.52705	1260	30060
120	7.13	0.371649	3.67805	3480	32280
121	2.51	1.32591	-0.84577	22380	51180
122	4.7	1.39937	-2.23375	3480	32280
123	2.64	-0.178643	-0.251004	24360	53160
124	6.58	0.3833	0.240948	2040	30840
125	2.32	1.70477	-0.984137	28140	56940
126	2.25	1.17572	0.204824	14820	43620
127	3.75	0.915373	0.762883	10260	39060
128	4.24	-1.34848	0.510211	4800	33600
129	1.55	4.77802	-1.22038	9660	38460
130	4.82	-0.23946	0.227814	24780	53580
131	4.74	0.100863	-0.0737895	7500	36300
132	4.61	-2.27044	0.73408	19920	48720
133	6.53	-0.197325	0.236896	6360	35160
134	5.12	3.65788	-1.39772	15000	43800
135	1.2	-0.842059	-1.56311	28740	57540
136	5.58	3.42294	-0.0467951	10920	39720
137	0.3	3.03592	-0.1409	16320	45120
138	1.71	-2.71401	-0.422261	11460	40260
139	6.37	-2.75039	-0.654687	13020	41820
140	0.78	-0.00844459	0.0559013	5100	33900
141	0.35	-2.09083	-1.10552	8940	37740
142	1.34	0.266944	-0.482206	6720	35520
143	6.96	0.101065	1.64123	27420	56220
144	1.45	2.21882	-2.42305	8940	37740
145	2.34	-1.11238	0.860392	960	29760
146	2.32	4.88704	5.31752	4380	33180
147	2.9	0.475783	0.0965116	1500	30300
148	8	1.51693	0.116803	12960	41760
149	5.74	-1.53705	0.218827	13380	42180
150	3.21	-0.672213	0.430714	2940	31740
151	2.57	0.382798	0.164903	16080	44880
152	0.69	3.91391	2.06026	10560	39360
153	6.92	-1.52693	-1.27717	12120	40920
154	2.96	-0.609074	2.78194	4020	32820
155	1.5	-0.366379	-0.693321	780	29580
156	4.09	-0.00714205	0.00162436	20640	49440
157	1.91	-0.51186	-0.0252471	18480	47280
158	1.27	0.0104144	-0.47483	2280	31080
159	3.66	-1.21629	-0.00748532	24060	52860
160	5.01	-1.24473	0.0218712	21540	50340
161	2.01	2.02847	4.73468	22320	51120
162	7.09	-0.192706	0.0250457	21900	50700
163	7.3	-0.010155	2.47221	1560	30360
164	4.88	0.869934	-0.302564	5700	34500
165	4.89	2.39721	1.11461	3360	32160
166	1.37	1.61441	-3.24249	19620	48420
167	2.81	0.18664	1.92646	7320	36120
168	6.51	-2.66809	2.18256	3240	32040
169	4.89	3.63513	1.15119	11340	40140
170	5	0.858672	-1.66328	6600	35400
171	2.05	0.0443922	-0.203035	5940	34740
172	3.92	-0.0726603	-0.0258914	7140	35940
173	1.55	3.28944	1.89706	12000	40800
174	2.15	0.638502	0.126742	4140	32940
175	3.08	0.965059	3.02493	8940	37740
176	1	0.334089	-0.125371	20520	49320
177	1.47	3.01799	-0.239944	25440	54240
178	6.78	0.0584143	-1.15097	10260	39060
179	4.36	-0.0153702	-1.05346	3120	31920
180	5.45	1.35316	0.314033	2700	31500
181	3.71	3.91348	-1.33133	1980	30780
182	5.66	1.68085	1.22117	27240	56040
183	2.19	-0.688483	2.52968	26580	55380
184	1.82	2.89736	1.25221	14460	43260
185	4.54	0.133364	-0.441508	13380	42180
186	7.88	-2.70365	1.37556	15660	44460
187	5.96	-1.23398	-1.68879	24900	53700
188	1.97	0.132599	-0.38887	24900	53700
189	4.23	1.0816	-2.0037	15180	43980
190	2.18	2.37829	1.34913	9960	38760
191	1.77	1.28061	-2.20359	12540	41340
192	0.76	-0.678512	0.585684	16320	45120
193	0.28	-1.41575	-2.89615	60	28860
194	3.43	-0.854915	-0.776243	26040	54840
195	1.95	-2.14304	-0.894694	11460	40260
196	5.48	-1.12737	-0.0740383	3960	32760
197	3.4	0.288294	-2.05267	13200	42000
198	6.27	0.172102	0.455657	26040	54840
199	3.31	0.368587	2.24904	600	29400
200	2.69	1.31793	-3.37782	20040	48840
201	7.1	-0.576172	2.98174	19200	48000
