nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
223	3	20	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	6.19924	0.231919	
1	4.64953	-4.68294	
2	1.54526	-6.89194	
No.	x-cord	y-cord
203	-0.499948	-1.00754	
204	-0.492245	0.117495	
205	3.11554	1.82774	
206	-3.6409	1.85126	
207	-1.62035	-3.10226	
208	5.07999	4.98722	
209	1.45862	6.14193	
210	-2.07621	-6.23069	
211	-4.83388	0.60189	
212	-3.9197	-5.869	
213	3.15679	2.36005	
214	1.55452	-4.30989	
215	-0.945978	-2.72274	
216	4.71624	0.218331	
217	-3.89232	-1.06555	
218	-1.92991	1.59911	
219	2.7946	5.11815	
220	-3.01633	3.69469	
221	-0.151157	3.35233	
222	5.31516	4.71547	
No.	p-weight	x-cord	y-cord	t-start	t-stop
58	6.08	0.0137845	-0.0127381	8040	15240
59	7.2	0.182689	-3.97183	4980	12180
60	2	0.40712	-0.0369768	8220	15420
61	7.28	-0.706461	-0.282434	21300	28500
62	3.12	0.475567	-3.28626	9000	16200
63	4.6	2.12601	3.65781	14460	21660
64	0.55	0.157975	0.126429	7380	14580
65	4.57	-0.726281	-0.618585	3420	10620
66	7.49	0.787828	1.5007	10020	17220
67	4.53	-1.7247	1.80464	21900	29100
68	3.04	0.886723	-2.00572	23160	30360
69	6.09	-0.435513	-0.510294	4740	11940
70	0.34	-0.491016	2.9756	15600	22800
71	6.59	-2.91818	-4.82429	22020	29220
72	7.44	1.84326	0.528863	8760	15960
73	6.56	-2.1068	-1.80829	14040	21240
74	4.89	1.98706	-0.825697	7140	14340
75	6.27	-4.5517	-1.54326	25980	33180
76	1.52	2.93967	-3.59416	4620	11820
77	0.13	-0.100788	-0.703748	5760	12960
78	5.58	5.21331	0.421723	1980	9180
79	1.4	-0.68556	0.0583636	24720	31920
80	1.42	-3.24143	1.46121	15780	22980
81	5.31	-3.1151	0.132588	19440	26640
82	3.66	0.204307	-2.17218	1740	8940
83	5.54	-1.0737	0.254586	27300	34500
84	5.19	1.11345	3.50062	27480	34680
85	4.69	1.70266	-0.944187	6300	13500
86	3.96	-3.07671	-1.05625	7500	14700
87	4.04	0.221932	0.39855	6420	13620
88	0.32	-3.55285	2.04553	23280	30480
89	3.66	-4.11871	0.0553871	9540	16740
90	0.44	5.00881	2.57621	8700	15900
91	3.68	-1.87532	-1.17649	5880	13080
92	3.03	0.0891576	0.142935	20940	28140
93	3.67	1.82586	-2.31374	1800	9000
94	3.79	-2.45779	0.22547	20100	27300
95	3.07	-0.0761173	-0.141507	2760	9960
96	6.87	-0.00087373	0.00819354	17640	24840
97	1.43	1.11007	1.14677	14160	21360
98	6.77	-0.0352098	0.0130137	13680	20880
99	3.05	2.43479	-0.335556	27120	34320
100	1.75	0.254087	4.14724	24840	32040
101	4.82	-1.01976	4.02841	14820	22020
102	7.8	-0.140362	-0.411857	19980	27180
103	0.83	-1.35199	0.573971	9180	16380
104	5.25	-0.900213	0.0289197	6600	13800
105	1.14	-0.956319	1.03451	7920	15120
106	5.03	-1.38873	0.200191	6000	13200
107	5.52	1.88587	0.885884	11400	18600
108	5.1	-1.67947	-0.894334	18480	25680
109	5.9	-2.14091	-1.96397	480	7680
110	4.81	0.800032	2.6534	27180	34380
111	0.88	-0.698179	-0.489379	27540	34740
112	7.87	0.325872	2.49545	16440	23640
113	0.28	0.238129	1.45816	11700	18900
114	4.17	0.192414	-0.125646	28320	35520
115	2.44	1.36841	3.24992	3660	10860
116	3.53	-0.195065	0.24931	1860	9060
117	6.38	-2.67409	1.69577	4440	11640
118	1.34	-0.473779	0.32778	4500	11700
119	1.53	0.438295	0.8728	2400	9600
120	2.6	0.113895	-1.37251	20220	27420
121	7.71	2.20494	2.92176	19020	26220
122	4.21	-0.751025	0.823087	3480	10680
123	0.98	-5.31269	-0.855804	1140	8340
124	7.11	2.4818	4.07839	17940	25140
125	0.27	0.782196	-1.86285	11160	18360
126	1.45	-1.28148	0.580861	240	7440
127	0.67	-0.645986	-0.592966	23460	30660
128	3.6	-2.41063	-0.950498	8220	15420
129	0.38	0.399966	0.226888	13080	20280
130	3.96	-0.922195	-2.02668	19620	26820
131	5.39	1.1183	0.604539	23400	30600
132	3.07	-1.99567	-2.30519	18720	25920
133	0.75	-0.986502	-0.521927	27060	34260
134	7.33	3.74229	-0.585936	480	7680
135	6.84	2.4255	-1.01126	18840	26040
136	4.81	0.0627161	0.140697	27480	34680
137	2.48	2.80178	1.8256	4500	11700
138	4.49	-0.563058	-1.18655	12600	19800
139	2.27	1.14038	3.32951	21300	28500
140	2.75	-0.0531558	-1.78935	5400	12600
141	3.03	-0.0645535	-2.26348	21480	28680
142	7.55	0.148335	1.38579	18960	26160
143	2.83	1.83751	2.45747	4560	11760
144	7.43	2.03416	-4.4604	17940	25140
145	6.46	-0.0621239	1.634	2220	9420
146	0.37	3.96032	0.535757	16920	24120
147	3.35	0.433768	-2.3229	17580	24780
148	3.17	-0.876228	0.377879	17820	25020
149	2.78	0.25498	1.54678	5040	12240
150	1.93	0.00608733	-0.241172	27900	35100
151	2.48	-3.0177	-3.62473	16680	23880
152	2.43	-1.27038	1.4853	11340	18540
153	6.47	2.26204	0.246099	27000	34200
154	3.08	-0.45328	-0.636806	10380	17580
155	5.34	-0.0259183	-0.0468712	12840	20040
156	3.99	1.81743	-3.17733	18780	25980
157	3.69	1.24775	-2.70861	3600	10800
158	5.15	-0.403916	1.34035	10320	17520
159	4.8	0.985199	-0.13246	4800	12000
160	6.43	0.562097	0.02887	26880	34080
161	4.74	2.38932	-0.428082	13440	20640
162	4.47	3.09557	0.283704	420	7620
163	7.26	-0.485658	0.427592	24060	31260
164	5.85	0.443696	1.26747	12900	20100
165	3.61	0.822614	2.53144	22200	29400
166	4.24	0.697625	2.15137	23880	31080
167	0.26	-4.2723	2.69509	1980	9180
168	6.28	1.96134	-0.0303615	1800	9000
169	4.85	0.998985	4.54739	9240	16440
170	6.32	-0.910056	0.477481	19020	26220
171	7.05	4.02769	2.35004	17820	25020
172	5.28	-1.32961	0.669076	10080	17280
173	0.4	-0.310562	2.5509	2160	9360
174	0.14	-1.45623	-0.639154	11100	18300
175	1.39	3.03894	3.76036	9900	17100
176	4.67	3.33592	-0.70686	21480	28680
177	5.15	-1.8742	2.5132	18120	25320
178	6.02	-2.22421	0.151634	3000	10200
179	5.97	-2.61009	-0.876416	5220	12420
180	4.79	1.39808	-1.26455	22080	29280
181	3.65	-0.011757	-0.0260839	11400	18600
182	3.05	-0.544745	0.161221	6300	13500
183	0.97	0.674577	3.23605	540	7740
184	0.2	1.54351	-6.1287	6960	14160
185	4.96	0.0278329	-3.64449	25920	33120
186	2.82	2.43738	-0.427112	60	7260
187	7.82	-1.49217	-0.0775274	3180	10380
188	1.81	0.0669188	0.579357	5340	12540
189	0.23	0.157485	0.00832506	1560	8760
190	1.07	-0.671237	-0.115922	2760	9960
191	4.25	0.687804	-2.1855	11820	19020
192	3.11	-4.78132	-5.68801	16920	24120
193	4.29	0.549965	-4.22558	19980	27180
194	5.52	0.11918	0.577681	4380	11580
195	1.58	5.11818	4.41995	1200	8400
196	3.63	-0.568924	-2.28646	23700	30900
197	2.81	0.214881	1.70086	540	7740
198	2.47	2.46806	1.84972	25560	32760
199	0.33	0.0994556	2.00191	19020	26220
200	5.75	-0.966417	-1.16289	780	7980
201	1.47	-5.8912	2.01135	24240	31440
202	7.76	-0.488696	3.17854	6480	13680
