nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
212	2	10	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-4.61749	-5.4495	
1	0.960297	-5.97375	
No.	x-cord	y-cord
202	3.97983	1.50285	
203	-0.22174	-0.979112	
204	-1.29936	-3.28626	
205	-1.97367	0.903836	
206	-1.26495	-3.49652	
207	0.276971	-0.989923	
208	2.12019	5.87141	
209	0.640917	1.09813	
210	-6.30053	0.99835	
211	-0.751466	-0.5625	
No.	p-weight	x-cord	y-cord	t-start	t-stop
117	3.83	-0.207616	-0.178424	600	29400
118	4.71	3.41531	0.726387	3540	32340
119	1.5	1.5838	-2.17477	22380	51180
120	1.29	-4.406	0.176803	8460	37260
121	1.32	-0.00149841	-0.094977	3660	32460
122	0.8	0.0184804	-0.00148555	7320	36120
123	3.43	1.49954	-1.60769	24900	53700
124	1.91	1.51952	1.8395	23460	52260
125	7.44	0.0626545	0.079724	6480	35280
126	7.53	2.09586	0.179021	20460	49260
127	7.87	-0.700073	0.22225	22860	51660
128	1.17	4.90553	3.66505	25740	54540
129	0.16	0.981649	-2.20073	13200	42000
130	1.65	0.891983	1.3958	17460	46260
131	6.83	1.37942	0.221807	20580	49380
132	4.74	-0.837183	-1.44338	24720	53520
133	7.09	-0.871866	0.0771283	1980	30780
134	2.16	0.517366	-0.62567	24180	52980
135	1.4	-0.926765	-0.07721	1860	30660
136	7.81	0.220205	-0.109272	25800	54600
137	5.49	-0.757968	-1.18373	22800	51600
138	6.82	-5.56992	2.0583	23280	52080
139	1.68	0.368358	1.19972	11100	39900
140	5.68	2.85756	0.221652	9240	38040
141	1.57	2.17219	-0.785112	3840	32640
142	6.52	0.186644	0.014817	3600	32400
143	6.92	0.0653978	2.11484	18300	47100
144	5.19	1.74425	0.643779	900	29700
145	7.25	2.98166	0.661054	1320	30120
146	0.75	-1.6522	-1.32067	13620	42420
147	1.72	-2.07865	-1.19075	11220	40020
148	5.73	-0.436414	1.0775	180	28980
149	2.15	-0.203697	0.974841	180	28980
150	6.01	-0.43451	-0.0269833	13080	41880
151	2.79	0.13387	0.739421	16920	45720
152	0.72	-1.39061	-4.08455	26880	55680
153	3.32	1.74256	1.44602	15180	43980
154	6.21	0.162309	-1.77564	120	28920
155	4.3	0.354218	-0.996862	22500	51300
156	1.33	-1.76428	-2.46003	22320	51120
157	6	0.0188652	-0.334562	11160	39960
158	3.83	3.40124	0.105988	25980	54780
159	3.36	1.80589	0.390331	18360	47160
160	3.7	-0.532081	0.0904845	12540	41340
161	4.26	-1.62637	-1.35949	26640	55440
162	7.24	-0.610911	1.75724	5640	34440
163	1.14	-0.100958	0.718982	21540	50340
164	2.46	3.18494	4.76854	2160	30960
165	3.66	-0.0507951	-1.02829	1740	30540
166	1.75	-0.00897332	0.657079	26160	54960
167	7.27	-0.384305	1.69939	12240	41040
168	5.25	-0.496336	-0.435898	9960	38760
169	5.37	0.84723	0.459576	21240	50040
170	3.43	-0.644771	-3.6357	11280	40080
171	3.18	2.38116	1.91717	8220	37020
172	5.96	0.500367	0.557858	25740	54540
173	3.94	-1.0704	3.36924	16620	45420
174	5.89	1.70316	2.92192	1380	30180
175	5.97	-0.483962	-0.953845	7980	36780
176	3.73	0.53376	3.46826	25320	54120
177	4.26	0.492161	-0.731806	24900	53700
178	3.53	0.128685	0.253999	15120	43920
179	3.34	-1.07307	0.432102	6960	35760
180	1.87	0.328927	0.478827	7680	36480
181	1.29	-4.91759	3.21972	3780	32580
182	3.53	0.13921	-0.940789	3240	32040
183	4.87	0.724953	1.45675	23280	52080
184	4.45	1.33659	-2.6925	27720	56520
185	2.92	-0.284982	2.17	2340	31140
186	6.67	-1.40395	0.39254	2100	30900
187	4.16	-1.4836	2.80618	9600	38400
188	0.39	0.332055	-2.72237	3480	32280
189	2.32	0.105942	0.640193	9780	38580
190	7.87	1.14082	-1.87235	6900	35700
191	0.81	-0.889061	0.65285	16380	45180
192	4.83	1.7541	0.374213	3000	31800
193	5.61	1.49092	0.905959	7080	35880
194	0.1	1.5322	-0.614266	4440	33240
195	2.6	-3.61474	-2.22301	20400	49200
196	1.46	3.23933	2.62216	25320	54120
197	1.72	0.720532	-0.660685	2520	31320
198	2.55	-0.291876	-0.413703	21360	50160
199	4.89	-1.16873	-1.18547	27240	56040
200	5.01	0.0262992	0.0487496	23820	52620
201	1.03	-0.770425	-0.113078	28320	57120
