nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
163	3	10	150	25	6	4	5	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-4.54825	-3.97487	
1	4.58252	5.70093	
2	-6.37854	-3.40379	
No.	x-cord	y-cord
153	-0.146634	-0.204108	
154	-0.103156	-1.08554	
155	-0.803472	-0.0852093	
156	-1.8692	4.13109	
157	4.66241	3.06373	
158	1.81705	-1.43661	
159	-6.7629	-0.46026	
160	1.40322	0.709148	
161	-5.61885	-1.99309	
162	-1.68525	-7.17284	
No.	p-weight	x-cord	y-cord	t-start	t-stop
48	4.84	-0.281715	1.57587	21060	35460
49	1.52	0.391235	0.709554	21660	36060
50	2.02	-0.0833446	0.473386	28020	42420
51	3.68	0.150985	-4.90116	20280	34680
52	0.26	0.86406	-2.68114	27900	42300
53	0.83	0.431647	-1.16721	1560	15960
54	1.6	0.194981	3.78653	18000	32400
55	2.53	-0.151277	4.6339	7560	21960
56	4.21	-0.880743	-3.38069	19440	33840
57	5.12	-2.52653	-6.44523	13440	27840
58	2.25	0.0025583	0.00322948	24540	38940
59	5.56	0.604725	1.16354	10620	25020
60	7.23	5.32357	4.14724	10020	24420
61	0.62	-4.91824	-1.46464	13560	27960
62	1.1	-1.20329	-2.0518	23580	37980
63	4.84	1.31878	-2.22365	14880	29280
64	5.77	5.24172	2.38841	4200	18600
65	2.2	2.64204	0.698949	17580	31980
66	6.68	-0.314527	3.69647	7980	22380
67	0.8	-1.98593	3.59932	16320	30720
68	1.97	3.46212	3.25263	10140	24540
69	6.5	-6.03622	-1.6217	14460	28860
70	2.23	-2.14005	-0.515344	14160	28560
71	0.46	3.26251	1.55025	23940	38340
72	3.58	0.888258	0.0102602	19260	33660
73	5.49	-2.39467	-6.41457	12660	27060
74	4.16	-0.582655	-0.684425	2760	17160
75	4.35	2.12236	0.0585772	25740	40140
76	0.37	0.100707	-0.264375	3840	18240
77	6.1	0.104403	0.209334	20700	35100
78	5.12	0.916756	-0.793779	21420	35820
79	5.32	1.34737	1.43662	21000	35400
80	6.33	0.212207	5.13073	7080	21480
81	4.75	0.0439381	0.00905871	960	15360
82	1.15	0.643795	-2.08654	14880	29280
83	1.45	-0.922887	-5.97316	4380	18780
84	5.21	2.59843	-0.654535	6240	20640
85	2.9	-0.0659189	1.60934	180	14580
86	6.49	-1.99826	-0.424412	10740	25140
87	6.03	-2.55561	5.5959	24360	38760
88	2.55	2.37619	2.05073	22920	37320
89	6.15	-1.35607	5.64635	7260	21660
90	3.37	2.0059	-0.355242	24180	38580
91	2.09	2.3343	0.313568	13620	28020
92	6.1	-1.21038	0.061896	25020	39420
93	7.49	-0.0909184	-0.947367	12000	26400
94	3.81	-0.257127	0.0772693	13980	28380
95	7.8	-0.243087	-0.675624	8460	22860
96	3.18	-0.861612	0.901443	18180	32580
97	2.26	-0.428183	-0.356423	10500	24900
98	5.97	-2.00692	4.0394	11460	25860
99	7.92	-0.115379	0.299933	27480	41880
100	2.31	0.302178	-2.70328	4140	18540
101	1.71	0.0610669	0.408143	23880	38280
102	7.33	5.71738	1.84406	15180	29580
103	1.43	0.427674	-2.30866	27480	41880
104	7.4	0.228931	0.294884	6540	20940
105	5.31	-1.20487	1.21861	2820	17220
106	1.69	-2.97628	1.73715	23820	38220
107	7.47	-0.562466	2.77749	16680	31080
108	6.66	-0.82705	4.64829	14760	29160
109	0.58	1.21791	-0.690662	17820	32220
110	0.56	-4.30928	2.64564	20400	34800
111	7.29	0.444867	-1.70821	10560	24960
112	6.1	0.796099	-0.478047	6240	20640
113	5.18	0.31393	1.02153	9840	24240
114	5.48	-0.673629	1.41884	4080	18480
115	5.7	-0.33072	-0.130305	9360	23760
116	6.7	-1.09219	2.29342	2940	17340
117	6.89	3.53227	2.14639	20100	34500
118	5.05	-0.145992	0.850007	17940	32340
119	2.16	2.0019	-1.2761	14160	28560
120	7.1	3.30761	0.0196171	6300	20700
121	4.47	-1.06947	-3.75601	3720	18120
122	6.73	-0.265315	-3.50961	11160	25560
123	2.92	3.10708	-3.66803	4260	18660
124	5.43	-1.51028	-1.42807	480	14880
125	4.67	-2.21179	-4.74093	24300	38700
126	7.41	0.508903	-1.87236	20880	35280
127	5.63	0.937474	0.162718	26880	41280
128	4.22	4.66031	1.5353	23340	37740
129	7.61	0.276614	0.688821	22440	36840
130	2.33	3.67009	3.85301	19740	34140
131	4.44	-1.93258	1.66229	26520	40920
132	4.48	0.196891	-0.365292	600	15000
133	5.91	3.5175	-1.34509	26160	40560
134	5.4	0.011617	-1.09265	3120	17520
135	1.86	1.10222	3.36403	15960	30360
136	6.35	2.9416	2.5464	4140	18540
137	7.73	-2.84225	-1.96328	23160	37560
138	3.83	3.63263	0.471803	27900	42300
139	2.45	-1.88398	-0.692212	24540	38940
140	2.39	-0.538468	0.272185	14340	28740
141	5.12	0.159653	-2.64893	540	14940
142	1.21	-0.259213	0.928579	3660	18060
143	0.51	7.10823	2.37719	3180	17580
144	5.98	3.43128	4.09673	28140	42540
145	1.29	1.03516	-0.904928	10080	24480
146	5.34	-2.21265	-1.48531	7260	21660
147	7.69	-0.0816429	0.0605179	18060	32460
148	7.87	0.232212	-2.39347	25200	39600
149	2.84	-0.299356	0.151085	3300	17700
150	0.55	0.440761	0.0164634	17280	31680
151	2.03	0.16038	-2.60944	1320	15720
152	5.5	-4.00592	3.11568	25440	39840
