nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
173	3	20	150	25	6	4	5	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	3.08342	6.56372	
1	-3.65591	6.4217	
2	6.53647	0.546417	
No.	x-cord	y-cord
153	-0.48806	1.0131	
154	0.119119	0.00928398	
155	-0.497436	0.962889	
156	0.72088	-7.03307	
157	4.00744	-1.09233	
158	-5.89181	2.4274	
159	-0.274299	1.02577	
160	-0.0580856	5.17462	
161	0.98627	-1.10317	
162	-3.48621	-0.776223	
163	3.1446	-2.02554	
164	-0.718923	-1.2566	
165	5.30677	-2.39404	
166	-1.08861	-1.3146	
167	5.27386	3.38547	
168	-1.85085	5.10207	
169	-5.71647	-4.79904	
170	-1.33214	-5.58688	
171	7.16548	2.04625	
172	-5.99929	0.0645749	
No.	p-weight	x-cord	y-cord	t-start	t-stop
91	2.88	-1.39571	0.158592	3420	10620
92	6.7	-0.667878	-0.246955	17880	25080
93	2.18	0.833884	-1.51256	14160	21360
94	6.08	-1.4427	3.45307	1500	8700
95	1.19	0.323181	0.00256397	3240	10440
96	3.01	-5.19644	-4.95741	13620	20820
97	2.45	1.57872	-1.56857	10380	17580
98	1.4	1.74767	0.981893	3720	10920
99	7.28	-6.77272	1.04241	2040	9240
100	1.95	0.252505	-1.75328	24840	32040
101	4.03	-2.37383	3.70518	15600	22800
102	1.17	5.74071	0.851199	420	7620
103	2.87	-0.429689	0.0118972	660	7860
104	4.31	1.97714	1.95247	27240	34440
105	4.43	2.37002	1.42944	2040	9240
106	1.34	-2.43332	-2.53346	9960	17160
107	1.94	-1.79833	-1.44431	9900	17100
108	3.18	0.362615	-0.0112292	600	7800
109	5.98	0.115829	0.0815939	6960	14160
110	4.33	-0.129408	-0.767851	22380	29580
111	4.96	-1.02436	0.712297	7500	14700
112	7.64	0.0990302	2.99681	8760	15960
113	3.35	0.832625	-0.0944216	22200	29400
114	1.56	-0.80517	-0.33556	23100	30300
115	7.79	-2.59307	1.38517	19560	26760
116	7.1	-0.478898	-0.0285995	720	7920
117	3.29	5.25288	0.261909	7800	15000
118	2.44	0.638384	-1.09033	13200	20400
119	7.21	-1.25047	-7.36902	840	8040
120	4.96	-5.23476	-2.76369	20640	27840
121	1	-1.84927	-1.24676	26520	33720
122	2.84	-1.04121	3.51467	6840	14040
123	2.36	2.4694	-3.57033	9480	16680
124	6.37	0.56552	-1.18208	9120	16320
125	3.63	-0.632291	-1.21835	21900	29100
126	7.45	6.32055	4.03571	25080	32280
127	6.67	0.605159	0.33737	7980	15180
128	6.77	-2.46477	-0.969187	13200	20400
129	4.83	0.0135272	-1.47146	6600	13800
130	5.97	0.714502	1.53039	10200	17400
131	2.65	-5.91086	0.10202	6840	14040
132	6.62	0.527781	-0.589229	24420	31620
133	2.08	1.703	1.99326	26760	33960
134	1.46	-1.60998	0.641073	7380	14580
135	5.6	-0.776952	-3.4159	21300	28500
136	1.62	0.721561	-1.45128	26820	34020
137	7.1	-1.99532	1.67933	27900	35100
138	2.32	0.348426	2.4531	27420	34620
139	0.28	-0.990351	-2.36379	21180	28380
140	0.77	-1.26552	-0.824545	1200	8400
141	2.88	-4.19669	3.33483	14160	21360
142	6.28	-2.03654	0.693319	25380	32580
143	1.39	0.570105	-0.251304	11460	18660
144	4	0.0722752	-0.188008	10860	18060
145	7.23	4.12061	-2.02651	8220	15420
146	1.64	1.21819	-0.499357	27540	34740
147	4.13	-0.835115	2.26846	3540	10740
148	0.1	4.08137	-1.8397	12600	19800
149	5.03	-1.04251	0.302881	2100	9300
150	7.6	4.61116	-2.44565	11340	18540
151	4.18	0.379114	-1.6165	13800	21000
152	0.88	-0.557399	-0.620775	25920	33120
