nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
213	3	10	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-5.63728	-4.86489	
1	7.13022	1.6009	
2	1.84517	5.80619	
No.	x-cord	y-cord
203	-6.35263	-2.21506	
204	2.99496	-4.51692	
205	-0.146069	2.26473	
206	0.0412563	-0.803027	
207	2.8513	4.91843	
208	-0.289757	4.47089	
209	-2.26339	-4.73377	
210	-2.50295	-6.37924	
211	1.92644	-5.3505	
212	0.30041	0.135053	
No.	p-weight	x-cord	y-cord	t-start	t-stop
46	7.69	0.289534	-0.591956	6960	35760
47	4.48	2.29247	1.30327	12480	41280
48	7.22	1.90955	2.16646	24660	53460
49	2.98	2.61293	-2.10269	3300	32100
50	2.93	-0.0609811	0.402833	1680	30480
51	4.48	1.15307	-0.234715	2340	31140
52	0.22	1.6854	1.08192	960	29760
53	4.44	-0.189106	-0.0125263	600	29400
54	5.72	-1.47464	0.0658099	4740	33540
55	1.29	1.96454	-4.69836	17400	46200
56	7.04	-4.42463	-5.76326	12300	41100
57	0.33	0.0383068	0.0286537	17100	45900
58	2.06	-0.0729669	0.10843	12240	41040
59	0.43	0.321406	1.25666	14520	43320
60	2.81	-1.56699	-0.260462	16740	45540
61	6.82	1.12772	0.205399	2340	31140
62	3.63	-1.88894	0.98733	2400	31200
63	6.76	-0.244802	-1.5336	720	29520
64	3.6	-0.516963	0.512711	13680	42480
65	0.81	-1.94277	-0.899254	18900	47700
66	1.78	-2.55246	0.220348	300	29100
67	2.15	0.763821	2.67024	14940	43740
68	4.12	0.269592	-0.224592	5340	34140
69	0.21	-2.16865	1.27687	16500	45300
70	4.97	2.10388	0.143245	25200	54000
71	0.63	2.4226	1.74577	420	29220
72	7.67	-1.61131	-0.149649	14820	43620
73	7.74	2.60316	-0.84336	10020	38820
74	3.13	0.284532	-0.157574	28740	57540
75	3.14	0.500098	-0.0760311	1440	30240
76	7.78	0.118134	0.184733	19080	47880
77	6.7	-1.10879	-0.465594	23580	52380
78	5.43	-2.11378	0.0314673	21720	50520
79	3.24	1.57531	-0.3632	11820	40620
80	4.79	-1.41136	0.579099	17520	46320
81	5.27	0.438078	-0.37451	15720	44520
82	1.52	0.170157	-1.35491	25440	54240
83	2.81	-0.167071	-0.524752	9960	38760
84	1.11	-1.1372	-1.68628	20520	49320
85	0.12	-0.354315	1.57546	600	29400
86	4.39	2.66883	-1.83939	4020	32820
87	2.76	2.70362	-0.325087	22020	50820
88	4.67	-0.711133	-0.48716	13200	42000
89	1.51	-1.32997	1.38244	14400	43200
90	4.45	1.51691	0.28843	10260	39060
91	4.1	-1.34389	-2.11503	7320	36120
92	0.79	-0.299226	0.858978	7560	36360
93	3.56	-0.165303	-0.891897	11820	40620
94	0.67	-1.86686	-1.62002	15780	44580
95	1.81	0.505012	0.0898319	6480	35280
96	1.48	0.16746	-3.11526	20100	48900
97	6.31	-0.627653	-0.733287	14100	42900
98	7.72	1.76434	-2.03347	12540	41340
99	4.6	-1.16453	0.750162	27900	56700
100	5.77	0.792062	1.02778	2340	31140
101	2.91	-0.524285	1.28589	14040	42840
102	3.39	0.512365	3.12634	27780	56580
103	0.57	-0.173041	-2.15147	26400	55200
104	3.37	2.67502	-1.05869	12060	40860
105	7.04	1.23282	1.71479	2520	31320
106	6.98	0.0978253	5.30749	480	29280
107	1.55	-0.422649	1.17512	15540	44340
108	2.81	-0.0253606	-0.0905904	1020	29820
109	0.74	-3.66421	-3.95838	6900	35700
110	4.57	1.91265	-1.8904	780	29580
111	3.3	-0.185377	1.84195	6120	34920
112	4.63	0.920707	2.39864	2220	31020
113	6.91	0.118435	0.0262578	11640	40440
114	1.62	-1.89362	-0.567003	9960	38760
115	2.79	1.3545	4.2365	2520	31320
116	3.68	-0.213065	0.141314	5880	34680
117	3.83	-0.364225	-1.55416	1440	30240
118	0.79	2.34097	-1.46016	2520	31320
119	2.04	-1.36897	-0.0259441	2940	31740
120	6.78	-2.43832	4.21597	18120	46920
121	3.54	-0.199652	0.0783319	9120	37920
122	6.78	2.33721	-2.5418	15900	44700
123	6.3	0.485617	-1.06907	12960	41760
124	3.71	-0.995289	1.89485	22140	50940
125	0.94	-0.577773	-3.64	16620	45420
126	7.06	2.53981	2.30478	10140	38940
127	7.36	-2.42245	-0.0524127	20400	49200
128	1.46	0.930768	-0.0603365	1260	30060
129	1.85	-5.59509	-2.29498	14940	43740
130	0.32	2.19546	0.737119	7800	36600
131	6.01	1.81398	-1.87884	19980	48780
132	3.79	-2.28037	0.831869	240	29040
133	3.85	-1.78972	-0.727201	14520	43320
134	0.93	-0.568222	-0.116315	13620	42420
135	2.24	0.618763	-1.39843	11820	40620
136	7.92	0.357773	0.943133	1380	30180
137	7.93	-2.36594	-1.51576	25620	54420
138	6.49	0.203566	-0.101094	7320	36120
139	3.65	1.46273	-0.867086	25020	53820
140	1.05	0.126898	0.521999	20760	49560
141	6.53	0.197744	2.0544	14040	42840
142	1.43	2.01531	0.951621	840	29640
143	4.88	0.367028	0.711831	3480	32280
144	1.09	2.40622	-0.607063	10980	39780
145	5.15	0.242687	0.170979	22440	51240
146	7.35	1.30264	0.532935	10740	39540
147	2.61	-0.0660555	1.63522	180	28980
148	1.35	-0.812865	3.06199	5700	34500
149	3.1	1.80046	-1.22209	12600	41400
150	7.02	-0.248073	0.251059	5400	34200
151	6.26	0.324837	2.07872	2160	30960
152	7.19	0.637593	-1.74652	4620	33420
153	2.85	0.32875	-0.0694663	8280	37080
154	6.67	0.931334	0.311142	23520	52320
155	4.54	0.354622	0.291295	7680	36480
156	3.69	-0.745329	-1.05852	13980	42780
157	2.84	0.223079	0.0824141	28320	57120
158	0.38	-1.53396	0.106794	27900	56700
159	6.43	-0.587456	1.17722	3060	31860
160	5.36	2.1334	0.493705	23760	52560
161	6.25	-2.53028	0.481501	360	29160
162	7.34	-1.82546	1.47265	28380	57180
163	3.84	-0.162911	-0.0233191	13980	42780
164	6.48	0.269656	-0.126876	13260	42060
165	4.69	2.4763	-0.12236	1020	29820
166	4.54	-0.248836	0.0545877	1860	30660
167	1.21	-0.238488	-1.17356	11700	40500
168	1.19	0.360815	-0.734432	14880	43680
169	5.79	1.33967	-1.15224	28140	56940
170	4.83	1.61566	1.53317	16740	45540
171	0.57	-4.2479	-0.182953	2820	31620
172	7.23	1.13623	-0.421051	13440	42240
173	5.97	-0.370203	-0.0824277	16920	45720
174	3.48	0.341481	0.329106	9600	38400
175	3.14	-0.612292	2.75709	19440	48240
176	3.5	-2.77618	3.2364	3480	32280
177	3.03	0.936299	0.0698608	18600	47400
178	0.1	1.97287	-0.652115	840	29640
179	2.32	-0.129225	-2.91501	10680	39480
180	6	-0.197023	3.20411	10320	39120
181	5.8	-1.29874	-0.921378	10140	38940
182	6.71	-0.448455	0.203746	60	28860
183	7.37	1.26488	2.69611	12300	41100
184	8	-2.16604	1.05964	10500	39300
185	0.53	-0.118807	-2.14667	10800	39600
186	3.76	2.92538	-0.96412	12000	40800
187	6.09	-0.0747362	-0.345177	19320	48120
188	2.23	4.8088	-2.88355	23520	52320
189	0.81	0.132427	-0.35906	120	28920
190	6.61	-0.705135	3.30961	24960	53760
191	1.88	-1.01681	1.23349	7020	35820
192	1.78	-0.0993764	-0.707416	11100	39900
193	5.6	-1.24592	-3.1511	15240	44040
194	5.54	-0.582982	0.566676	360	29160
195	1.76	0.886259	-0.652797	13440	42240
196	7.79	0.0745685	-0.339123	4920	33720
197	1.49	-1.21765	0.0979166	25800	54600
198	5.1	-0.994224	0.119577	23280	52080
199	2.77	1.98488	-1.03898	26940	55740
200	2.97	-1.81187	-0.00752215	13980	42780
201	7.36	-4.02775	-2.77696	6900	35700
202	7.2	-0.0139476	0.00517796	1680	30480
